Panel ID,X1,X2,X3
Panel 133039101,0.01634117833271214,0.8242902469986468,3.4162463283118774
Panel 133040101,5.193739071223629,-0.1321983276460649,-1.0697589131489027
Panel 133045101,2.2313022019620026,0.7756802003697232,0.5820620365038361
Panel 133052101,-0.9622404643865827,2.5340361089561205,2.317506454462619
Panel 133055101,0.2728404846526699,0.31771578734633804,-0.153639131043851
Panel 133056101,-4.0366568983030815,6.642333239595081,2.032325773592117
Panel 133057101,0.5999341411361528,1.76458307132799,1.3626665070358748
Panel 133065101,3.4142986269323226,3.0055263465971995,-2.593310042465443
Panel 133067101,1.3959731864911333,0.1801484804162575,2.805358422585091
Panel 133076101,7.507027749190083,-1.6351663570956019,-1.896471263551786
Panel 133084101,1.2885942372936414,1.2274679576540906,0.2611768245750604
Panel 133088101,1.685762816147132,1.611988131060045,1.0025176172075958
Panel 133089101,2.4689844792664792,-0.4551433041372021,1.4208086168055623
Panel 133097101,2.0099617607225952,1.0143912156141868,1.5606796421396734
Panel 133101101,1.1278503209095554,-0.8227278067839104,3.697267053099837
Panel 133107101,-0.13784865911997293,0.3972639298986693,0.14871405179343228
Panel 133112101,-1.5864152412885926,1.6554293260802166,4.338289025919777
Panel 133115101,0.3104267627552144,0.14304849234900457,0.19321313945229748
Panel 133122101,-0.13797606509612179,-1.4052748759791447,5.85927800843916
Panel 133123101,0.750652705587977,-3.1896271980148447,6.235039475899898
Panel 133134101,-1.168837611524144,2.1739594730369323,2.273202108180105
Panel 133135101,1.0112954788594823,-0.7713195528866335,3.7431938139955543
Panel 133140101,0.5067989382194317,0.10982319358274945,-0.15246353699951806
Panel 136002101,-3.303865030672252,6.681337207259851,0.778887810329562
Panel 136011101,-1.6926546030331562,-0.4079695105414572,6.060869884955574
Panel 136012101,1.025249007746944,0.6601846479300572,2.5926968261373418
Panel 136014101,-1.0289846946780346,5.492792615452232,-0.20938374779601568
Panel 136016101,0.8334672924215628,2.4339143640263763,0.9211746484237072
Panel 136048101,-1.225008966641801,-1.2839674712253033,6.516460432768901
Panel 136051101,3.2321773120243975,0.3724809666802912,1.4404862821660882
Panel 136059101,4.182963935971731,2.0783903738110796,-2.190624760631081
Panel 136066101,0.5243273555118567,-0.08320884343824149,3.4607763669574525
Panel 136068101,0.2576713370060732,3.4277843670066424,0.4623216045537856
Panel 136071101,0.4648970550455574,0.6027022404454538,0.49362149660513555
Panel 136072101,-2.390865759389328,-0.019488429722922602,6.662806070179842
Panel 136073101,4.338021287138994,3.306520269468428,-4.187297158518635
Panel 136076101,0.1437133406803229,2.7058559297759945,1.0867004543216678
Panel 136078101,2.137024035210941,0.5137818766319026,1.3914799187511235
Panel 136083101,-0.1445020851308613,1.5554500473413837,-0.07101489790774722
Panel 136084101,0.8931394677698633,-0.5018478327008269,3.565161304337536
Panel 136089101,-2.39142514446053,4.007136120804162,2.5897892875230433
Panel 137002101,4.19414341810806,-3.146046777236121,3.2455797575398835
Panel 137006101,1.4279326364602063,-0.23583013237257497,3.0368994681479484
Panel 137008101,-0.30975004262627215,1.3463409005460074,3.73033586478544
Panel 137014101,0.2375369429977182,3.3514487863780307,0.5651832336874787
Panel 137018101,0.5556710231231435,3.238568489455596,0.18832428242082966
Panel 137025101,-3.404670272470636,4.979416761505804,2.5866824566388504
Panel 137027101,0.23582788231863955,0.027963555745896786,3.9300733294423287
Panel 137029101,1.8943060900009496,0.9181228998553462,0.8710365023573952
Panel 137033101,4.729333993610221,0.2911209049831668,-1.3121365859367389
Panel 137034101,3.0428207382179178,0.6555346958883641,0.6108198496446563
Panel 137036101,0.3378683125432648,4.223766257027369,-0.5574527199319598
Panel 137037101,0.1628113233114197,0.0682263897395461,0.38534788522528873
Panel 137040101,2.5508418327242897,4.742939882298286,-3.2644808749833873
Panel 137043101,0.35798923618623946,0.46322946028770234,-0.14435195939815537
Panel 137051101,0.0711398921356613,0.059832798450540806,0.08118459194899008
Panel 137059101,0.6744022231718618,1.3755512048743905,1.0265172099664437
Panel 138001101,1.462323216992464,1.5553837727305662,1.3045143142116697
Panel 138007101,5.562499413308084,-1.3035026604311875,0.42863020194114326
Panel 138008101,3.633125929275012,-0.7312762927601738,0.9181001089112929
Panel 138009103,1.4674050763922344,1.2882429098005819,0.843194539351931
Panel 138014101,0.36985822963381076,3.9329638863459686,-0.03144731429637927
Panel 138015101,3.930721418585919,-0.15992267531456889,0.396700235772047
Panel 138017101,-6.6233739260113635,2.7642329493289908,8.74350620871721
Panel 138020101,3.1909432496190266,-2.6572358534070775,3.6455810437984106
Panel 138030103,2.0071739940731224,2.984735435799588,-1.3791597373637223
Panel 138034101,5.0451656038425305,-2.6985444720001883,1.7394149071571432
Panel 138039101,1.4225179815152953,-0.5438398830354185,3.22240463931886
Panel 138040101,3.6644567322117347,-0.48840347341152757,0.3782727258601772
Panel 138045101,-0.9527198038781656,1.291628383899597,3.578555805395441
Panel 138046101,0.1951165753035914,-0.003420750146828247,0.05110741213513667
Panel 138051101,4.791749881028013,0.5569469641393212,-1.291223574799884
Panel 138053101,3.689784389233067,1.7006711958095875,-2.109502218456691
Panel 138054101,0.6027235001239915,0.06393140403098121,3.5289277279151645
Panel 138056101,0.6217250120850903,4.467068352061083,-1.1881002569734955
Panel 138057101,3.7801523143859286,0.0029461358306164206,-0.530665280927566
Panel 138060101,1.966872133984011,0.9458728336988921,1.4824752588411203
Panel 138065101,-0.7329863928818067,4.8696000865551206,0.16514188064554733
Panel 138067101,1.253535373820522,1.4384766294406641,1.1257601303505773
Panel 138068101,0.021991431998308282,0.01632733079581569,0.02970337757055433
Panel 139001103,-3.0642016924350925,7.07643986486785,0.42290360156234996
Panel 139003101,-3.602689842080217,0.34476896503014676,7.356371407749127
Panel 139007101,0.18440511161343018,1.3998871915534683,2.845001936792038
Panel 139013101,2.055678912508908,2.3009555454151043,-0.3618978281016316
Panel 139014101,-1.2431059544080685,-0.49001413426545243,5.877004274784442
Panel 139015101,-0.5029251414006012,2.48371281677571,0.671035394896092
Panel 139016101,5.2349458400742295,0.3773931341714108,-1.311484101424986
Panel 139020101,-0.9248419182930406,0.713424693352237,4.263657844171721
Panel 139024101,1.127668352415209,0.7609986036422207,1.9809772994112738
Panel 139037101,2.082352145224004,-0.3357292415134959,2.7317921390829487
Panel 139039101,4.59055391761599,-1.6309048675964124,1.3270195098054027
Panel 139051101,1.196865647402449,0.7309685097069981,0.5012652810231252
Panel 140009101,1.1234878598556117,3.615977801610841,-0.36939309590238895
Panel 140011101,2.7451101793627872,0.8380454448735093,0.9106469678486397
Panel 140013101,0.07061172354651744,0.16624676094991375,-0.0212609685154159
Panel 140021101,1.3775593859357862,1.8180161038426776,0.9584156494198096
Panel 140023101,-0.8469684572481675,0.48632380667762926,4.322289245608667
Panel 141001111,1.7700258181511606,2.1280490620065664,0.8479945069880633
Panel 141014101,3.4065271750752064,0.053769095471937735,1.0970722458726008
Panel 141019101,7.081938562553598,-1.1238192601823356,-1.6736158696523273
Panel 142001103,0.5688519554201198,0.07815854041825608,-0.14644458521825585
Panel 142002101,4.710840946859383,2.849398530074969,-3.0886987169603146
Panel 142003112,3.7092502905464526,-2.4554301244922683,2.5079763706519205
Panel 142014105,0.6068179793645793,0.2631868348591084,0.050975906977270946
Panel 142021102,-2.1004184154950685,2.3869040794959093,2.2314516476560313
Panel 142031101,0.7730349874364442,4.792673633146074,-1.3277400782463846
Panel 142042101,2.6437472760333915,1.340759613198414,0.022722150002254422
Panel 142044101,0.11483057034662873,0.10252210661677383,0.04152853411580563
Panel 142045101,1.7439067269035977,-0.21540541318297338,-0.3985932719788282
Panel 142048101,5.097340554533656,0.714505497844623,-1.789816523964195
Panel 142049101,1.899281193445413,-2.5469770522019735,5.280302157340387
Panel 142051101,-0.675518609974769,-1.2252851013557322,6.4632753315148355
Panel 142052101,-0.13244803731022167,3.2093548041696236,-0.6915467275297136
Panel 142054101,1.7227056286563167,3.270078731713428,-0.9304876172504033
Panel 152008101,5.049445133116669,-1.2865214118095227,0.40182447443450886
Panel 152009102,2.1242244382436923,2.5344505619449165,-0.6309868819745057
Panel 152010101,-0.60031002666318,1.0647238376609707,1.3938273998575674
Panel 152015101,1.7431396854395595,-1.8248800943851848,4.223104978744584
Panel 152023101,1.53736486716015,2.2854404614202415,0.6929960385258681
Panel 152046101,5.465276535115435,3.191897886666835,-4.783790066706054
Panel 152048101,-0.035871375805016883,0.058972145313148025,3.2026402739363653
Panel 152071101,2.899685231786118,-0.6999645786601626,0.9407731883876495
Panel 152074101,-2.6276752269518964,2.9792029988736624,4.762018489000018
Panel 152077101,2.1506888442181102,3.0768342872858643,-0.9914317606719202
Panel 152079101,1.353650339697499,-0.44672055866918703,2.835926975466223
Panel 153015101,0.5897106624544285,4.397129643295312,-0.9234937680441454
Panel 156005101,-1.1816174587155608,3.4089889881535433,1.5809516481519783
Panel 156009101,-0.6308334824202905,1.142656787608201,3.83260177371798
Panel 156011101,4.533230741599521,-0.9107590957153802,0.3138923840962527
Panel 156015101,1.6460255070113718,1.5288212666970367,0.8637778140379804
Panel 156027101,0.8140866125920216,4.633960676401951,-0.8051473649414035
Panel 156040101,-0.19428308654594428,2.2982031220767642,1.805961818544012
Panel 156046101,4.645389232056595,-2.4592889682616996,1.805926181745663
Panel 156049101,1.4291173281334795,-1.9598353332686058,5.1921810237915125
Panel 156051101,1.6948166284990087,-0.5867122505452648,2.9040856456701216
Panel 156053101,-3.608595996250347,3.493060617564725,4.625999008726779
Panel 156055101,2.5545018293488684,3.1409588088593963,-2.5836854522203625
Panel 156056101,0.04985499317775249,0.3701800908056476,3.556460992141535
Panel 156057101,0.9387142233016645,2.2799653948406373,0.9476722824648401
Panel 156068101,-1.4957263391864266,4.282208439691186,1.0584741615379074
Panel 156071101,1.8768825587000846,1.191133997256209,0.9562619221835738
Panel 156076101,1.9065409287546655,1.4162063645439278,0.5963698660758092
Panel 156078101,2.8294012306333682,1.7351833261326792,-0.4015779702433445
Panel 156079101,0.32750036315788544,2.462066789968949,0.8439705750150464
Panel 156081101,2.532990001645902,2.156826324903518,-0.5086528408087861
Panel 156084101,1.4121007562975962,2.9051483262495372,-0.24062269705529207
Panel 156085101,0.20509095069742908,0.01707434056927557,0.029966934674891976
Panel 156091101,1.799606398843918,0.4844132686875832,1.969763630803869
Panel 156092101,1.845089271873734,2.663474408336412,-0.7837089363958918
Panel 156097101,3.61884220291448,1.862674302764011,-1.545830349629329
Panel 156098101,0.338175076629066,1.071268397659657,2.7101168976513352
Panel 156104101,0.40630175888890174,2.8931684205001944,0.885504582641142
Panel 156105101,2.5715566060446347,5.061919956209199,-3.6642911241432947
Panel 156107101,3.2321988543113696,3.7114130832211014,-2.582934093914089
Panel 156110101,0.920690779817456,1.831766240712644,1.063458414814858
Panel 156111101,5.119009232550535,-3.679676900220466,0.4376039056260195
Panel 156118101,1.9375722763610845,5.923897326969365,-3.6223254354832135
Panel 156119101,3.925462385927053,1.6242704957463667,-1.529815814353479
Panel 156120101,4.5094249655031575,-1.2566105366795675,0.7642559587868207
Panel 156123101,1.040522722639788,1.1318005971438347,1.592647371438852
Panel 156125101,-0.14262955532482285,0.6270902248490564,0.21175017702156018
Panel 156127101,3.2339767274798406,2.2573894389118405,-1.7741863503052198
Panel 156131101,0.1716395308514788,1.1059834998668177,3.1561951103572508
Panel 156138101,1.4738543195728835,1.5572945626140495,1.6413961294686048
Panel 156151101,-1.0961758208943497,2.9245429155600204,2.1768795283749243
Panel 156159101,4.288108785913507,3.54649319769264,-3.1949810199127757
Panel 157002101,0.7963963898256528,-0.3418620093368407,3.7894053262992533
Panel 157003101,2.1509401177069063,0.647772579233957,1.1334130870097556
Panel 157004101,5.753615340429582,0.5990162034332378,-2.605304920448401
Panel 157013101,2.2755707228471116,-1.2063399529712633,3.0204122603226664
Panel 157023101,2.493486160841693,1.0635714165731662,0.286634182394724
Panel 157024101,2.133387222575195,-0.6064752628346742,1.7226597755146416
Panel 157026101,-2.0720247084769285,-0.08306143816722227,6.724768351794679
Panel 157034101,1.7985598508511904,-1.280983455467374,3.735961874167036
Panel 157036101,5.620289013300544,-2.124922603828073,0.5070104977913081
Panel 157038101,7.80701712319011,-4.484753557793184,0.9129380919255943
Panel 157043101,1.4464357119346443,-0.758294721980177,3.488623984268318
Panel 157044102,1.3718792358117988,4.980226900769971,-1.8027269695300079
Panel 157045102,0.7680385356777,0.552370877948739,-0.608599256919042
Panel 157047101,0.32944878082720597,0.9246450878546841,-0.20665367448673402
Panel 157051101,0.07037325495779082,1.9396143796263587,2.559779367126371
Panel 157057101,0.7237226928328406,3.4224617846865875,-0.6513427593270551
Panel 157059101,1.8106788169002939,-1.8357069352249216,3.34821912481333
Panel 157065101,5.781221331590313,-0.16535251783975602,-1.697279630817314
Panel 157068101,0.664686198443737,2.2975674666422945,-0.5167544916366175
Panel 157071101,3.853251226209192,-3.3987008585903338,3.7995762369816624
Panel 157072104,3.284822429933909,-2.23330867776673,2.863840017848156
Panel 157075103,-0.273223075018008,0.37576369575041685,1.2619697499913707
Panel 157076101,0.0839481313856332,2.148259770276567,1.8398339800289825
Panel 157086101,2.448247353656817,-0.29398693963804917,1.9326733520030364
Panel 157091102,6.741316111482536,-2.1177996006387474,-0.5065211483763492
Panel 157092101,-1.3057284895705519,1.0750942722231924,4.349210335765747
Panel 157097101,1.434861189154457,0.7158605995673726,1.7770716990783841
Panel 157099101,-0.6703106167034284,3.6701893017398257,0.960823519683363
Panel 157102101,2.782053570791142,4.160194406035018,-2.7087605332384395
Panel 157110101,1.5250938074839842,2.9172625168113386,-0.046219717330851666
Panel 157111101,-1.1755199023839331,3.333559811998274,1.9979487705893133
Panel 157112101,4.287172458188764,1.1542509110463997,-1.4310136869519112
Panel 157113101,-2.156144450803162,1.2267603391738129,5.916740860305313
Panel 157114101,0.336656575087108,2.674649497497052,0.27650462386606306
Panel 157115101,1.21137395311189,1.2760360625759017,1.8088995332660973
Panel 157117101,2.0083711157596738,-0.9175701126671524,3.514867387012474
Panel 157121101,3.752798289090802,-3.4827635123102745,2.966030622321915
Panel 157124101,0.36577391051826363,-1.4168859400980973,5.86199112334217
Panel 157126101,0.150065598368497,0.9498915594195007,2.9136183017380146
Panel 157128101,4.150963468245738,-1.110787328155955,0.9456319643302836
Panel 157146103,0.8393762756595792,0.5829155024666273,0.12212319472133897
